Symbol,Date,Open,High,Low,Close,Volume
INFY,2025-12-25,1357.813871,1377.993514,1293.885325,1313.404970,124634710
INFY,2025-12-26,1313.106478,1342.616725,1254.098880,1282.930975,63031436
INFY,2025-12-29,1292.615617,1337.614956,1279.434953,1324.113116,111719595
INFY,2025-12-30,1334.729065,1358.641954,1319.913790,1343.726806,95848124
INFY,2025-12-31,1325.491882,1349.331878,1312.576210,1336.310786,59910464
INFY,2026-01-01,1347.449734,1357.660018,1299.501638,1309.423781,148003687
INFY,2026-01-02,1308.269195,1338.030700,1278.325773,1308.083043,103741286
INFY,2026-01-05,1320.859635,1341.987439,1287.876780,1308.811874,26642939
INFY,2026-01-06,1299.567827,1336.808833,1287.683101,1324.694321,147914499
INFY,2026-01-07,1323.124572,1349.959755,1307.751506,1334.455043,123073561
INFY,2026-01-08,1340.868854,1368.988418,1292.340063,1320.022455,59558103
INFY,2026-01-09,1304.916740,1323.494140,1280.800628,1299.298037,23978883
INFY,2026-01-12,1311.685470,1324.586167,1294.229684,1307.085136,76875523
INFY,2026-01-13,1306.064783,1315.117836,1258.744042,1267.529990,121639908
INFY,2026-01-14,1281.642723,1335.059040,1265.474135,1318.426406,8757133
INFY,2026-01-15,1327.085065,1350.072631,1286.123162,1308.793891,46893232
INFY,2026-01-16,1312.122159,1357.109432,1281.823746,1326.479491,75135223
INFY,2026-01-19,1326.152294,1392.134542,1301.730318,1366.961046,138440832
INFY,2026-01-20,1356.243638,1391.597238,1342.091639,1377.226291,88059844
INFY,2026-01-21,1376.834690,1418.795108,1364.452898,1406.149688,9725722
INFY,2026-01-22,1402.281644,1410.834494,1373.587182,1382.016431,131991657
INFY,2026-01-23,1373.992298,1392.514824,1356.816693,1375.322590,111547005
INFY,2026-01-26,1366.084431,1404.159278,1357.642718,1395.535573,138414687
INFY,2026-01-27,1385.173737,1407.060110,1367.113216,1388.950348,30444944
INFY,2026-01-28,1382.469731,1429.927576,1369.243586,1416.377039,72932184
INFY,2026-01-29,1423.313351,1446.667399,1410.131791,1433.392494,7173145
INFY,2026-01-30,1435.255853,1510.616021,1417.903067,1492.570282,148718693
INFY,2026-02-02,1492.413993,1505.893532,1456.662939,1469.939487,147016211
INFY,2026-02-03,1462.068494,1471.164064,1440.191953,1449.207515,146728919
INFY,2026-02-04,1434.908341,1452.395961,1402.772336,1420.079230,34442587
INFY,2026-02-05,1430.628108,1451.399844,1391.658542,1412.162165,71098929
INFY,2026-02-06,1393.402664,1427.765278,1376.417676,1410.571015,83672871
INFY,2026-02-09,1409.278215,1432.509863,1333.579666,1355.931912,62163301
INFY,2026-02-10,1346.567919,1365.064272,1301.420703,1319.545883,4435112
INFY,2026-02-11,1335.337996,1338.863915,1323.484011,1326.987882,61787544
INFY,2026-02-12,1312.524924,1426.727436,1290.322427,1402.994567,75410101
INFY,2026-02-13,1400.765470,1413.302397,1383.560543,1396.055314,147301493
INFY,2026-02-16,1407.920160,1451.403437,1396.494676,1439.719892,79590293
INFY,2026-02-17,1444.915965,1484.855581,1432.998569,1472.708954,42483084
INFY,2026-02-18,1483.797454,1539.881036,1460.685873,1516.263761,56940470
INFY,2026-02-19,1508.020137,1521.143576,1480.719561,1493.718541,20162994
INFY,2026-02-20,1498.095100,1571.805557,1473.558861,1546.476907,69334238
INFY,2026-02-23,1545.299617,1561.830056,1526.860199,1543.369997,72328274
INFY,2026-02-24,1533.673718,1589.040196,1515.478958,1570.409620,105635405
INFY,2026-02-25,1552.508100,1683.848281,1528.221827,1657.913131,95885625
INFY,2026-02-26,1665.077285,1680.801445,1587.229444,1602.361347,26787325
INFY,2026-02-27,1610.332449,1647.982868,1499.709401,1535.612836,122817952
INFY,2026-03-02,1529.149362,1540.752863,1450.484140,1461.574872,3157695
INFY,2026-03-03,1445.397764,1468.184369,1440.615360,1463.342591,68264690
INFY,2026-03-04,1450.448048,1474.882231,1381.282538,1404.950268,72701460
INFY,2026-03-05,1408.281208,1423.469383,1358.952459,1373.768417,32013854
INFY,2026-03-06,1378.340501,1388.698782,1371.147982,1381.489829,137731129
INFY,2026-03-09,1375.323205,1399.980536,1330.307294,1354.592966,100243641
INFY,2026-03-10,1359.337637,1380.103392,1301.197405,1321.383357,128305852
INFY,2026-03-11,1329.035612,1347.191876,1267.857668,1285.418062,130801041
INFY,2026-03-12,1289.191816,1306.821645,1226.013602,1243.011917,59948688
INFY,2026-03-13,1248.682010,1274.871852,1237.721550,1263.778877,47460827
INFY,2026-03-16,1264.474887,1287.127162,1191.334601,1213.065916,7188735
INFY,2026-03-17,1213.806145,1228.676535,1190.762590,1205.531609,59215426
INFY,2026-03-18,1199.542267,1232.787690,1184.851729,1217.872663,10659025
INFY,2026-03-19,1226.437790,1245.536575,1183.617253,1202.340785,51125234
INFY,2026-03-20,1211.806827,1260.111349,1197.269017,1245.173248,29475453
INFY,2026-03-23,1261.418302,1273.061902,1233.342661,1244.833170,107510194
INFY,2026-03-24,1251.341624,1284.787827,1229.733435,1262.978689,64849732
INFY,2026-03-25,1268.272228,1302.056204,1254.140919,1287.708335,35913614
INFY,2026-03-26,1276.229810,1297.856606,1259.250225,1280.816005,57411819
INFY,2026-03-27,1282.081046,1297.217945,1254.251252,1269.236502,121130131
INFY,2026-03-30,1268.135432,1321.179509,1257.467207,1310.157769,67839850
INFY,2026-03-31,1310.655769,1363.401335,1292.169553,1344.438627,123645219
INFY,2026-04-01,1342.382595,1347.783946,1333.553048,1338.940549,107830267
INFY,2026-04-02,1324.732093,1384.388539,1308.642113,1367.775758,40913905
INFY,2026-04-03,1365.491241,1382.074110,1350.998342,1367.559261,145960571
INFY,2026-04-06,1374.164089,1382.019481,1363.351585,1371.189976,91226586
INFY,2026-04-07,1362.221419,1389.133311,1328.479619,1355.253860,27085611
INFY,2026-04-08,1360.340413,1376.113784,1285.696315,1300.779062,132969192
INFY,2026-04-09,1302.483312,1336.128869,1279.987780,1313.444031,35414478
INFY,2026-04-10,1320.198365,1332.781136,1315.075456,1327.629392,39039694
INFY,2026-04-13,1320.774142,1334.971740,1313.440193,1327.599889,131571482
INFY,2026-04-14,1332.093267,1352.408908,1272.411866,1292.117845,85962291
INFY,2026-04-15,1279.794522,1312.865044,1265.215719,1298.077965,70020077
INFY,2026-04-16,1293.846934,1301.424949,1283.696436,1291.259295,94683251
INFY,2026-04-17,1298.340044,1327.326591,1252.227320,1280.822778,4286581
INFY,2026-04-20,1273.554218,1304.803752,1254.581232,1285.650558,117249060
INFY,2026-04-21,1284.175403,1354.134984,1268.838468,1338.153389,49331572
INFY,2026-04-22,1334.134856,1358.243460,1307.142688,1331.198225,13345740
INFY,2026-04-23,1331.120949,1408.773584,1320.706169,1397.836815,107384436
INFY,2026-04-24,1386.598885,1424.173134,1367.080321,1404.403936,142952057
INFY,2026-04-27,1397.409397,1421.984928,1349.532632,1373.691041,15292981
INFY,2026-04-28,1377.460037,1389.056777,1344.878480,1356.297051,21753772
INFY,2026-04-29,1358.802153,1359.133614,1319.736573,1320.058583,78170745
INFY,2026-04-30,1318.563402,1329.920766,1289.565288,1300.769384,49138210
INFY,2026-05-01,1295.521990,1329.536683,1285.902031,1319.736914,11908649
INFY,2026-05-04,1322.273356,1359.830791,1303.394285,1340.688788,18926822
INFY,2026-05-05,1344.475839,1360.552902,1329.895088,1345.956097,135173467
INFY,2026-05-06,1351.760203,1372.381012,1307.636559,1327.893284,17807000
INFY,2026-05-07,1337.255006,1352.622036,1288.836603,1303.819408,93753939
INFY,2026-05-08,1302.314170,1315.068992,1288.074463,1300.814598,21523399
INFY,2026-05-11,1299.306766,1318.163499,1271.004725,1289.722360,66102819
INFY,2026-05-12,1291.468943,1304.405602,1256.536386,1269.250482,41993529
INFY,2026-05-13,1270.616636,1283.922353,1242.605977,1255.756076,32314800
INFY,2026-05-14,1264.633584,1290.181645,1242.991628,1268.473967,21074600
INFY,2026-05-15,1269.306291,1281.225057,1212.107598,1223.597155,47050760
INFY,2026-05-18,1233.304710,1248.667233,1200.755340,1215.901076,49009964
INFY,2026-05-19,1218.512782,1221.933831,1192.984538,1196.343346,134849150
INFY,2026-05-20,1195.846455,1218.074590,1159.560778,1181.522665,1180238
INFY,2026-05-21,1177.853631,1209.083625,1150.750573,1181.887740,45175774
INFY,2026-05-22,1175.779580,1214.173473,1169.219107,1207.436365,9461384
INFY,2026-05-25,1200.275922,1249.800712,1176.848813,1225.873978,25794065
INFY,2026-05-26,1218.163337,1271.711333,1189.890746,1242.865427,70945184
INFY,2026-05-27,1244.703320,1317.716918,1232.503298,1304.926614,127986756
INFY,2026-05-28,1302.354764,1352.487670,1287.182011,1336.912314,108795210
INFY,2026-05-29,1331.594666,1341.389059,1320.090930,1329.872656,81728167
INFY,2026-06-01,1325.913498,1341.352529,1281.623323,1296.722452,23752172
INFY,2026-06-02,1301.111361,1337.286005,1290.382327,1326.348861,113304250
INFY,2026-06-03,1321.750156,1355.955953,1308.684616,1342.683487,148116375
INFY,2026-06-04,1343.764178,1368.624019,1326.418526,1351.182608,56029910
INFY,2026-06-05,1360.978095,1366.187442,1335.045869,1340.175591,107821944
INFY,2026-06-08,1335.929420,1355.166872,1258.641521,1277.030830,123277787
INFY,2026-06-09,1264.093940,1341.606096,1248.637395,1325.399941,95278448
INFY,2026-06-10,1322.181465,1361.933110,1305.092808,1344.555281,101219771
INFY,2026-06-11,1347.337468,1432.702354,1334.319524,1418.992085,118424234
INFY,2026-06-12,1416.117271,1432.755234,1354.335253,1370.436513,73001863
INFY,2026-06-15,1366.396275,1373.614131,1334.059610,1341.144074,63683676
INFY,2026-06-16,1345.499205,1360.077161,1292.498153,1306.655250,60793914
INFY,2026-06-17,1310.065431,1346.878436,1292.093537,1328.651571,4463957
INFY,2026-06-18,1324.700253,1343.497713,1291.547293,1310.138117,72915646
INFY,2026-06-19,1318.833055,1332.904417,1253.349487,1266.866388,38280993
INFY,2026-06-22,1272.731056,1288.040408,1259.480452,1274.768591,66945521
INFY,2026-06-23,1283.670933,1303.375599,1229.120275,1248.281708,21888536
INFY,2026-06-24,1248.699328,1298.367230,1232.546650,1281.786549,138522911
INFY,2026-06-25,1286.201616,1298.460731,1258.034126,1270.140155,130187199
INFY,2026-06-26,1266.151177,1282.353326,1252.166267,1268.344194,22704733
INFY,2026-06-29,1276.757636,1313.012639,1262.373363,1298.384710,124383897
INFY,2026-06-30,1296.824032,1318.119321,1254.900094,1275.850982,149697104
INFY,2026-07-01,1282.021464,1289.777202,1277.682176,1285.426389,85298983
INFY,2026-07-02,1282.617592,1298.133223,1260.526215,1275.961325,103112343
INFY,2026-07-03,1272.169996,1294.466491,1251.571014,1273.840461,128454922
INFY,2026-07-06,1271.761629,1286.546618,1210.319984,1224.556182,129436799
INFY,2026-07-07,1218.713014,1230.531208,1193.464405,1205.151085,59823436
INFY,2026-07-08,1196.249450,1240.264642,1182.857359,1226.533519,58027821
INFY,2026-07-09,1229.122502,1297.265370,1214.746751,1282.268032,25435765
INFY,2026-07-10,1273.162317,1297.055026,1238.606893,1262.295675,79139181
INFY,2026-07-13,1244.756218,1295.934359,1236.717070,1287.618388,72775427
INFY,2026-07-14,1285.768341,1329.724371,1258.958402,1302.564216,9071640
INFY,2026-07-15,1314.723748,1332.760364,1247.281164,1264.630554,4527914
INFY,2026-07-16,1257.130041,1318.821150,1243.037708,1304.201154,94396131
INFY,2026-07-17,1305.526743,1316.700629,1283.442901,1294.522603,41305588
INFY,2026-07-20,1302.235798,1321.883030,1215.851218,1234.476140,7564271
INFY,2026-07-21,1230.090931,1276.178751,1218.729380,1264.499391,123109423
INFY,2026-07-22,1265.141209,1292.772294,1249.197847,1276.683475,117380132
INFY,2026-07-23,1272.500939,1287.622498,1252.377177,1267.438577,95635874
INFY,2026-07-24,1266.829734,1325.573546,1243.334961,1301.436944,98283689
INFY,2026-07-27,1299.329863,1348.644078,1284.192132,1333.112762,112175976
INFY,2026-07-28,1339.080906,1392.947347,1319.558511,1372.931447,84453033
INFY,2026-07-29,1356.228382,1393.750160,1334.695512,1371.967402,118260466
INFY,2026-07-30,1374.297039,1395.495649,1359.666370,1380.795795,73658040
INFY,2026-07-31,1378.023033,1416.796470,1362.153334,1400.666008,17361712
INFY,2026-08-03,1402.330652,1465.321488,1371.491610,1433.790602,98993088
INFY,2026-08-04,1431.877748,1441.310330,1414.794627,1424.176476,67624105
INFY,2026-08-05,1418.667208,1444.954012,1374.467591,1400.416219,103649071
INFY,2026-08-06,1385.220957,1394.784402,1355.482469,1364.905659,129570617
INFY,2026-08-07,1354.413029,1368.255934,1301.858720,1315.301886,109233401
INFY,2026-08-10,1332.585389,1345.581797,1284.437043,1297.087245,95696301
INFY,2026-08-11,1298.866454,1314.679401,1260.882416,1276.422115,65857084
INFY,2026-08-12,1294.712596,1321.338688,1240.249586,1266.291184,75900827
INFY,2026-08-13,1263.059226,1339.403507,1235.593097,1310.897110,92270780
INFY,2026-08-14,1316.688884,1339.970237,1298.900012,1322.108148,63696678
INFY,2026-08-17,1326.916089,1338.508155,1249.094154,1260.102530,115567221
INFY,2026-08-18,1276.556000,1296.290195,1254.472429,1274.169735,91399627
INFY,2026-08-19,1273.444876,1276.253871,1251.242498,1254.008620,129867153
INFY,2026-08-20,1262.072027,1324.963557,1240.471430,1302.668150,140476269
INFY,2026-08-21,1303.584053,1322.535541,1287.741625,1306.655781,133505785
INFY,2026-08-24,1310.695023,1358.338770,1295.883409,1343.160280,111720014
INFY,2026-08-25,1338.887482,1379.825465,1331.735385,1372.493849,92386324
INFY,2026-08-26,1377.402579,1391.922317,1320.037195,1334.100469,125347652
INFY,2026-08-27,1335.000312,1351.508308,1293.569962,1309.765922,15083977
INFY,2026-08-28,1304.002755,1324.048610,1292.096401,1312.068609,141731936
INFY,2026-08-31,1297.700515,1325.200952,1288.824852,1316.198769,101197375
INFY,2026-09-01,1315.111902,1328.113464,1281.603502,1294.400303,36815765
INFY,2026-09-02,1302.257799,1316.893706,1274.869377,1289.360331,134546791
INFY,2026-09-03,1291.977832,1338.316578,1268.676203,1314.606821,62012062
INFY,2026-09-04,1318.679690,1346.456054,1284.344109,1311.979339,63400064
INFY,2026-09-07,1304.250336,1328.775432,1272.549321,1296.936895,118273179
INFY,2026-09-08,1299.676716,1347.935137,1282.931656,1330.789223,7462393
INFY,2026-09-09,1338.582615,1357.857663,1316.134746,1335.363438,30093608
INFY,2026-09-10,1331.871458,1341.056434,1270.195074,1279.015540,98291276
INFY,2026-09-11,1280.719263,1283.624149,1275.825960,1278.726326,94908401
INFY,2026-09-14,1267.153646,1286.820395,1212.197357,1231.307764,114888810
INFY,2026-09-15,1230.939124,1244.862155,1192.772722,1206.418402,67111208
INFY,2026-09-16,1213.199947,1225.163567,1179.447225,1191.193839,100522736
INFY,2026-09-17,1188.323723,1221.265277,1169.436910,1202.158577,149185176
INFY,2026-09-18,1201.273535,1208.295266,1185.435584,1192.405479,7928058
INFY,2026-09-21,1203.206243,1218.147553,1183.151915,1198.028934,34762874
INFY,2026-09-22,1197.377622,1213.603859,1183.525150,1199.724239,77814844
INFY,2026-09-23,1200.516273,1247.783480,1193.285256,1240.312759,117354901
WIPRO,2025-10-07,481.919344,485.778695,463.330259,467.070698,139730165
WIPRO,2025-10-08,466.965081,476.193992,462.315604,471.499368,111476780
WIPRO,2025-10-09,473.248672,477.491643,465.537303,469.748896,119101624
WIPRO,2025-10-10,469.515644,471.352065,463.954770,465.776566,3780257
WIPRO,2025-10-13,469.764635,474.941549,452.626301,457.669928,31976990
WIPRO,2025-10-14,459.255911,474.697127,454.400713,469.731185,45677793
WIPRO,2025-10-15,472.292404,482.715442,453.286034,463.515371,30861339
WIPRO,2025-10-16,461.985843,466.138096,455.311236,459.440614,135842831
WIPRO,2025-10-17,460.340384,464.537419,450.096934,454.238335,7726352
WIPRO,2025-10-20,456.959291,461.680132,451.807483,456.523825,2366442
WIPRO,2025-10-21,455.385648,462.337327,447.220114,454.152976,29070823
WIPRO,2025-10-22,452.769189,467.512508,444.284832,458.913023,141432581
WIPRO,2025-10-23,457.340182,464.144121,440.221047,446.869207,68049819
WIPRO,2025-10-24,450.865263,455.027546,436.615968,440.684262,88490670
WIPRO,2025-10-27,441.702595,450.198328,421.251963,429.513245,141169320
WIPRO,2025-10-28,432.370667,436.138290,419.550579,423.238627,91872024
WIPRO,2025-10-29,421.674610,428.783259,413.421086,420.510102,24844357
WIPRO,2025-10-30,422.195079,439.000666,416.769498,433.430697,75161703
WIPRO,2025-10-31,431.634496,440.592967,427.267224,436.179707,22496147
WIPRO,2025-11-03,435.866460,442.351989,428.453052,434.924565,86771866
WIPRO,2025-11-04,438.763136,443.443983,430.141521,434.779873,78151737
WIPRO,2025-11-05,432.961808,434.966367,430.132237,432.132958,101513483
WIPRO,2025-11-06,432.559361,441.531358,429.847489,438.780483,18855070
WIPRO,2025-11-07,437.059467,444.243833,432.694104,439.850592,4762304
WIPRO,2025-11-10,443.277744,448.305672,428.081202,432.992468,13281442
WIPRO,2025-11-11,435.797603,441.146291,421.813259,427.054642,49737817
WIPRO,2025-11-12,424.311689,439.181689,419.625119,434.383869,38852970
WIPRO,2025-11-13,436.880985,440.681237,428.479788,432.239668,56501113
WIPRO,2025-11-14,432.039314,436.450612,431.376611,435.782169,128240811
WIPRO,2025-11-17,437.082412,456.193496,433.026594,451.999260,16470153
WIPRO,2025-11-18,453.134700,462.728940,451.140354,460.701292,147547435
WIPRO,2025-11-19,461.075782,463.051097,454.015468,455.968904,90399546
WIPRO,2025-11-20,454.215453,459.431766,446.875778,452.067422,118454931
WIPRO,2025-11-21,452.259665,482.019861,444.991686,474.396140,63779484
WIPRO,2025-11-24,475.150476,478.885401,456.065425,459.678735,90207146
WIPRO,2025-11-25,461.951769,471.279310,442.229227,451.342550,88840965
WIPRO,2025-11-26,448.091967,455.559141,427.488236,434.732787,140594528
WIPRO,2025-11-27,433.634602,435.104438,430.674026,432.138791,123180491
WIPRO,2025-11-28,429.037836,433.082712,423.634238,427.666182,48715879
WIPRO,2025-12-01,427.674231,430.432839,422.225977,424.967124,121824863
WIPRO,2025-12-02,422.533089,434.832561,416.526540,428.737809,147712167
WIPRO,2025-12-03,429.380826,434.115065,423.470543,428.191671,52418256
WIPRO,2025-12-04,426.713182,436.446164,426.597734,436.328115,10998100
WIPRO,2025-12-05,434.491810,444.293919,419.586992,429.271327,24102959
WIPRO,2025-12-08,430.918028,441.972876,425.633071,436.618012,124410708
WIPRO,2025-12-09,440.330307,447.351087,430.394850,437.368404,99030994
WIPRO,2025-12-10,438.361373,444.785679,423.074246,429.366734,25432386
WIPRO,2025-12-11,428.268792,437.886745,422.672381,432.238460,1631351
WIPRO,2025-12-12,430.560100,434.661288,412.154354,416.117977,95536656
WIPRO,2025-12-15,415.484132,428.872365,413.042697,426.366981,123991384
WIPRO,2025-12-16,428.324965,442.152071,425.378661,439.131433,42023325
WIPRO,2025-12-17,440.139761,450.155060,433.638078,443.602229,40269712
WIPRO,2025-12-18,440.683302,449.123179,427.377944,435.722819,43148595
WIPRO,2025-12-19,437.798957,451.148319,431.082857,444.331998,26489555
WIPRO,2025-12-22,444.605463,449.692096,433.215896,438.229584,145476181
WIPRO,2025-12-23,435.709979,439.214955,421.111822,424.526837,141561904
WIPRO,2025-12-24,422.891251,428.545117,409.806822,415.359998,51198280
WIPRO,2025-12-25,415.980713,420.170530,406.308834,410.442873,138838667
WIPRO,2025-12-26,404.593400,417.040724,399.695662,412.052689,68964670
WIPRO,2025-12-29,407.665218,413.166652,397.952832,403.396662,118322863
WIPRO,2025-12-30,408.856216,411.849824,395.402351,398.318806,7557480
WIPRO,2025-12-31,396.237878,406.060939,389.033546,398.809844,111617761
WIPRO,2026-01-01,395.861480,401.916052,386.259903,392.259382,49397618
WIPRO,2026-01-02,392.195127,402.595511,391.604134,401.989759,69886524
WIPRO,2026-01-05,401.339973,409.244632,390.459351,398.304219,75400833
WIPRO,2026-01-06,399.696627,402.947320,375.346855,378.424544,32079341
WIPRO,2026-01-07,380.362635,383.444965,369.487958,372.506626,32526694
WIPRO,2026-01-08,376.675372,395.165367,371.879087,390.196910,32984296
WIPRO,2026-01-09,386.182261,403.726547,379.960543,397.325306,73005209
WIPRO,2026-01-12,396.602805,403.687809,393.516402,400.570529,34392415
WIPRO,2026-01-13,399.461723,405.424400,391.076588,397.002558,42188271
WIPRO,2026-01-14,397.232483,400.741260,383.393835,386.810554,39236839
WIPRO,2026-01-15,381.374241,387.029522,378.193889,383.828703,135503184
WIPRO,2026-01-16,391.092975,394.489705,387.098044,390.489533,148003903
WIPRO,2026-01-19,390.239418,396.238215,387.518166,393.494266,67124608
WIPRO,2026-01-20,391.929880,397.223692,389.169101,394.445194,98910557
WIPRO,2026-01-21,395.929632,404.280072,389.710375,398.027856,100892209
WIPRO,2026-01-22,396.462468,399.391740,394.071632,396.997677,27977877
WIPRO,2026-01-23,399.573623,405.154484,382.727833,388.149127,104982992
WIPRO,2026-01-26,391.726100,395.439825,379.351268,382.982096,99221002
WIPRO,2026-01-27,383.398697,388.920636,367.469481,372.839337,27925730
WIPRO,2026-01-28,373.755214,378.133011,368.666419,373.035790,48250056
WIPRO,2026-01-29,374.165092,378.463138,361.885813,366.091112,103808300
WIPRO,2026-01-30,369.227146,372.683189,368.317108,371.766891,43365557
WIPRO,2026-02-02,368.174145,373.718746,356.298196,361.745991,107387904
WIPRO,2026-02-03,364.189797,370.407689,345.194013,351.189956,31356875
WIPRO,2026-02-04,353.362059,358.854936,346.150918,351.616663,48434458
WIPRO,2026-02-05,349.500461,352.213107,342.030357,344.705788,83238340
WIPRO,2026-02-06,344.420808,372.604256,340.104942,367.993011,86571037
WIPRO,2026-02-09,368.785725,371.839880,352.723021,355.668545,46497746
WIPRO,2026-02-10,351.182399,369.900419,347.174820,365.726864,79410270
WIPRO,2026-02-11,366.145335,370.591057,353.938428,358.288756,15043985
WIPRO,2026-02-12,356.248695,359.167892,346.715858,349.580413,129000777
WIPRO,2026-02-13,348.418589,367.634299,341.088030,360.058836,114501661
WIPRO,2026-02-16,359.405709,368.798610,355.612383,364.946801,36964669
WIPRO,2026-02-17,365.008910,367.251945,344.884886,347.017361,82819578
WIPRO,2026-02-18,348.974565,353.837046,337.720093,342.492252,45947075
WIPRO,2026-02-19,342.920920,344.884883,332.597337,334.513147,33633756
WIPRO,2026-02-20,335.418883,340.649310,329.018298,334.230189,18162535
WIPRO,2026-02-23,337.106341,353.746700,331.457667,347.916880,60556808
WIPRO,2026-02-24,347.964266,350.897045,342.225352,345.134278,124647308
WIPRO,2026-02-25,349.078822,351.146619,338.837106,340.856196,131966954
WIPRO,2026-02-26,335.425212,342.703220,333.390780,340.637177,112726108
WIPRO,2026-02-27,343.628586,354.194074,337.308173,347.796991,22656986
WIPRO,2026-03-02,345.154387,345.584115,340.310324,340.734549,29198219
WIPRO,2026-03-03,340.803194,343.207933,332.107055,334.467086,133537272
WIPRO,2026-03-04,334.912449,341.600218,332.118400,338.773954,123738597
WIPRO,2026-03-05,335.023984,347.182929,329.967323,342.020664,135798178
WIPRO,2026-03-06,343.970589,348.936585,341.716914,346.665254,48551384
WIPRO,2026-03-09,345.170505,369.546770,338.048003,362.075439,13906709
WIPRO,2026-03-10,363.709160,368.215525,359.293981,363.799252,136893554
WIPRO,2026-03-11,362.134235,369.005051,355.095389,361.962954,35098139
WIPRO,2026-03-12,361.325324,368.866271,346.856850,354.250135,54536020
WIPRO,2026-03-13,353.525916,374.478383,346.152674,366.827715,2349545
WIPRO,2026-03-16,363.952650,385.613108,357.792071,379.194532,98527016
WIPRO,2026-03-17,382.844228,387.364484,377.955253,382.471104,80488716
WIPRO,2026-03-18,386.129092,387.590373,374.840746,376.264696,98381034
WIPRO,2026-03-19,378.875857,384.407615,377.297601,382.812959,149571966
WIPRO,2026-03-20,382.525579,385.348766,378.078443,380.889556,91317396
WIPRO,2026-03-23,378.883733,381.490307,376.619680,379.224219,10258112
WIPRO,2026-03-24,379.842839,383.773009,369.957183,373.825087,12090263
WIPRO,2026-03-25,376.354619,382.389146,358.832008,364.679331,67961991
WIPRO,2026-03-26,362.545962,366.205144,345.797845,349.323574,13993442
WIPRO,2026-03-27,353.074308,355.564118,343.188581,345.625866,31552085
WIPRO,2026-03-30,347.317239,352.420056,341.718424,346.813845,83141106
WIPRO,2026-03-31,348.555291,353.325742,343.316956,348.080915,128845019
WIPRO,2026-04-01,348.638209,356.987400,342.396648,350.708770,57014163
WIPRO,2026-04-02,350.800058,354.606082,335.982134,339.667374,49814529
WIPRO,2026-04-03,341.435540,347.048573,330.358223,335.879924,60085346
WIPRO,2026-04-06,335.313586,343.533774,333.466221,341.651491,66801636
WIPRO,2026-04-07,343.626454,346.680166,328.058060,330.999559,30491800
WIPRO,2026-04-08,331.129704,337.394883,320.312120,326.489504,148746977
WIPRO,2026-04-09,328.577502,342.739872,323.257549,337.279033,27349306
WIPRO,2026-04-10,336.915960,346.273358,333.570867,342.869158,104375184
WIPRO,2026-04-13,340.509913,345.903598,334.170842,339.549312,12511545
WIPRO,2026-04-14,341.356579,345.407998,323.243064,327.125581,55707486
WIPRO,2026-04-15,328.813760,330.414109,325.515492,327.107537,42201799
WIPRO,2026-04-16,327.795484,333.510515,323.830315,329.524432,40741216
WIPRO,2026-04-17,328.059436,333.937146,322.318332,328.193693,31203162
WIPRO,2026-04-20,328.036515,332.738423,324.586954,329.275830,57732310
WIPRO,2026-04-21,330.433211,332.289965,321.357119,323.173076,112107750
WIPRO,2026-04-22,323.373292,324.299237,317.552842,318.464732,78654231
WIPRO,2026-04-23,320.586590,325.037168,308.852320,313.200358,97789632
WIPRO,2026-04-24,311.786219,312.782839,302.881711,303.852972,71247623
WIPRO,2026-04-27,303.600718,308.187584,302.787287,307.364070,43297632
WIPRO,2026-04-28,305.960468,309.747884,297.224401,300.949791,79258854
WIPRO,2026-04-29,300.510747,306.097158,299.981348,305.558865,82256109
WIPRO,2026-04-30,304.590285,306.645426,296.367060,298.380300,128941322
WIPRO,2026-05-01,295.581457,317.340777,291.246533,312.754004,48004406
WIPRO,2026-05-04,315.376903,319.753852,309.903226,314.264740,106403280
WIPRO,2026-05-05,317.051839,322.618013,295.324434,300.601811,49285113
WIPRO,2026-05-06,298.284789,311.225882,295.626070,308.476323,15258096
WIPRO,2026-05-07,309.882160,314.080436,303.555256,307.724297,103839596
WIPRO,2026-05-08,310.170839,312.428527,307.447301,309.701574,143843647
WIPRO,2026-05-11,311.296311,319.738357,303.985395,312.401487,138923847
WIPRO,2026-05-12,311.765094,317.400439,307.288989,312.907927,97954206
WIPRO,2026-05-13,309.027906,316.228664,306.155579,313.316476,50082804
WIPRO,2026-05-14,311.972162,314.695402,309.921311,312.640160,120368064
WIPRO,2026-05-15,312.995461,315.351767,309.751364,312.100935,67061843
WIPRO,2026-05-18,311.778813,319.367489,308.529569,316.073487,76992769
WIPRO,2026-05-19,317.724994,324.705033,312.530722,319.482037,73811638
WIPRO,2026-05-20,320.807344,324.896556,315.871928,319.950215,43099686
WIPRO,2026-05-21,319.874276,335.749444,318.752013,334.575602,74499514
WIPRO,2026-05-22,335.213922,337.608232,322.043951,324.360740,42337214
WIPRO,2026-05-25,322.376513,352.374086,317.234784,346.842142,12757875
WIPRO,2026-05-26,344.557766,360.992395,338.974646,355.236244,81514214
WIPRO,2026-05-27,352.966609,366.450898,349.148257,362.529100,44121025
WIPRO,2026-05-28,362.972007,364.705778,333.773808,335.375763,47879133
WIPRO,2026-05-29,335.999849,341.030777,333.359696,338.371985,76243375
WIPRO,2026-06-01,339.345004,341.040807,334.865197,336.547017,17171919
WIPRO,2026-06-02,337.199236,343.354770,331.881098,338.023630,115280449
WIPRO,2026-06-03,336.788442,336.790397,330.959243,330.961164,26904943
